model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
dummy,0.25,0,175000,300000,0.005364656448364258,0.5001566666666667,0.5001560546948255,0.5007142024739042,"[[74856, 74954], [74999, 75191]]",0.014197111129760742,0.5001560546948255
logreg,0.25,0,175000,300000,0.8983988761901855,0.99899,0.9989900194906536,0.9989912609238452,"[[149661, 149], [154, 150036]]",0.08069777488708496,0.9999972683511728
dummy,0.25,1,175000,300000,0.005409955978393555,0.4991233333333333,0.4991227197035636,0.4996820217423877,"[[74701, 75109], [75154, 75036]]",0.013880729675292969,0.4991227197035636
logreg,0.25,1,175000,300000,0.9736993312835693,0.9992,0.9991996018269167,0.9992012620060304,"[[149643, 167], [73, 150117]]",0.08548259735107422,0.9999981528414807
dummy,0.25,2,175000,300000,0.0053060054779052734,0.5008766666666666,0.5008760558500274,0.5014333993707027,"[[74964, 74846], [74891, 75299]]",0.013699054718017578,0.5008760558500274
logreg,0.25,2,175000,300000,0.8481283187866211,0.99917,0.9991699100015,0.9991711079523703,"[[149675, 135], [114, 150076]]",0.08862090110778809,0.999997896485514
dummy,0.25,3,175000,300000,0.005453586578369141,0.5000833333333333,0.5000827212438328,0.5006409509381191,"[[74845, 74965], [75010, 75180]]",0.013965368270874023,0.5000827212438328
logreg,0.25,3,175000,300000,0.9232175350189209,0.9990266666666666,0.999026479326929,0.9990280403696109,"[[149642, 168], [124, 150066]]",0.07018494606018066,0.9999974297736539
dummy,0.25,4,175000,300000,0.008362054824829102,0.49913,0.49912938638092663,0.4996886809729136,"[[74702, 75108], [75153, 75037]]",0.018815994262695312,0.4991293863809266
logreg,0.25,4,175000,300000,0.949765682220459,0.9991766666666667,0.9991767455680229,0.9991776562203482,"[[149696, 114], [133, 150057]]",0.07407879829406738,0.9999979226633336
dummy,0.5,0,350000,300000,0.011255025863647461,0.5001566666666667,0.5001560546948255,0.5007142024739042,"[[74856, 74954], [74999, 75191]]",0.01593756675720215,0.5001560546948255
logreg,0.5,0,350000,300000,2.139125347137451,0.9994066666666667,0.999406429269871,0.999407527726371,"[[149693, 117], [61, 150129]]",0.07102727890014648,0.999999067420726
dummy,0.5,1,350000,300000,0.011358976364135742,0.4991233333333333,0.4991227281480216,0.49967868998744724,"[[74702, 75108], [75155, 75035]]",0.014104366302490234,0.49912272814802155
logreg,0.5,1,350000,300000,2.154860734939575,0.99938,0.9993796274490911,0.9993809656935181,"[[149673, 137], [49, 150141]]",0.06707119941711426,0.9999990654207227
dummy,0.5,2,350000,300000,0.011811256408691406,0.5008766666666666,0.5008760558500274,0.5014333993707027,"[[74964, 74846], [74891, 75299]]",0.015597105026245117,0.5008760558500274
logreg,0.5,2,350000,300000,2.026890754699707,0.9994866666666666,0.9994866067318446,0.9994873399601856,"[[149726, 84], [70, 150120]]",0.060478925704956055,0.9999991667542186
dummy,0.5,3,350000,300000,0.011928796768188477,0.5000766666666666,0.5000760630109278,0.5006309662940802,"[[74845, 74965], [75012, 75178]]",0.01974344253540039,0.5000760630109278
logreg,0.5,3,350000,300000,2.051729440689087,0.99945,0.9994495980057995,0.9994508694566936,"[[149680, 130], [35, 150155]]",0.08860135078430176,0.9999991779986811
dummy,0.5,4,350000,300000,0.010602235794067383,0.49913,0.49912939482538454,0.49968534926231883,"[[74703, 75107], [75154, 75036]]",0.015140533447265625,0.49912939482538465
logreg,0.5,4,350000,300000,2.237898826599121,0.9994833333333333,0.999483378948888,0.9994839680526286,"[[149738, 72], [83, 150107]]",0.05516386032104492,0.9999993120433407
dummy,0.75,0,525000,300000,0.01610565185546875,0.5001533333333333,0.5001527255783731,0.5007092104124076,"[[74856, 74954], [75000, 75190]]",0.013866424560546875,0.5001527255783731
logreg,0.75,0,525000,300000,2.9561924934387207,0.9994966666666667,0.9994964843032481,0.9994973753673987,"[[149713, 97], [54, 150136]]",0.06618809700012207,0.999999359643417
dummy,0.75,1,525000,300000,0.016121625900268555,0.49912,0.4991193905871111,0.49967702624411486,"[[74701, 75109], [75155, 75035]]",0.016077756881713867,0.4991193905871111
logreg,0.75,1,525000,300000,3.0469322204589844,0.9995,0.9994998387530747,0.9995006956973284,"[[149716, 94], [56, 150134]]",0.06701970100402832,0.9999993858212368
dummy,0.75,2,525000,300000,0.016675949096679688,0.5008733333333333,0.5008727267335749,0.501428409703863,"[[74964, 74846], [74892, 75298]]",0.013863801956176758,0.5008727267335749
logreg,0.75,2,525000,300000,3.1019952297210693,0.99958,0.9995798811037203,0.9995805704242231,"[[149733, 77], [49, 150141]]",0.05660057067871094,0.9999994371102081
dummy,0.75,3,525000,300000,0.02387523651123047,0.50008,0.5000793921273803,0.5006359586327223,"[[74845, 74965], [75011, 75179]]",0.018889188766479492,0.5000793921273802
logreg,0.75,3,525000,300000,2.9299683570861816,0.9996,0.9995997798023134,0.9996005751717527,"[[149724, 86], [34, 150156]]",0.07371258735656738,0.9999994916436288
dummy,0.75,4,525000,300000,0.0174560546875,0.49912666666666666,0.4991260572644741,0.4996836854968135,"[[74702, 75108], [75154, 75036]]",0.0139312744140625,0.4991260572644741
logreg,0.75,4,525000,300000,2.682347059249878,0.9995666666666667,0.9995666153046583,0.9995672321499907,"[[149739, 71], [59, 150131]]",0.06919503211975098,0.9999994326657564
dummy,1.0,0,700000,300000,0.023401260375976562,0.5001533333333333,0.5001527255783731,0.5007092104124076,"[[74856, 74954], [75000, 75190]]",0.013837814331054688,0.5001527255783731
logreg,1.0,0,700000,300000,3.3486552238464355,0.9996033333333333,0.9996031680299717,0.9996038865717548,"[[149731, 79], [40, 150150]]",0.06654715538024902,0.99999959066601
dummy,1.0,1,700000,300000,0.03260684013366699,0.49912,0.4991193905871111,0.49967702624411486,"[[74701, 75109], [75155, 75035]]",0.018487215042114258,0.4991193905871111
logreg,1.0,1,700000,300000,3.266805648803711,0.99963,0.9996298262949658,0.999630518505697,"[[149734, 76], [35, 150155]]",0.0651848316192627,0.9999996739550324
dummy,1.0,2,700000,300000,0.02406620979309082,0.5008733333333333,0.5008727267335749,0.501428409703863,"[[74964, 74846], [74892, 75298]]",0.017348766326904297,0.5008727267335749
logreg,1.0,2,700000,300000,3.425095558166504,0.9996433333333333,0.9996431934275236,0.9996438236694151,"[[149740, 70], [37, 150153]]",0.07026433944702148,0.9999996085327052
dummy,1.0,3,700000,300000,0.022710084915161133,0.50008,0.5000793921273803,0.5006359586327223,"[[74845, 74965], [75011, 75179]]",0.01396632194519043,0.5000793921273802
logreg,1.0,3,700000,300000,3.249892473220825,0.9996566666666666,0.9996565098933337,0.9996571432375665,"[[149740, 70], [33, 150157]]",0.05326128005981445,0.99999968288838
dummy,1.0,4,700000,300000,0.023557424545288086,0.49912666666666666,0.4991260572644741,0.4996836854968135,"[[74702, 75108], [75154, 75036]]",0.019868135452270508,0.4991260572644741
logreg,1.0,4,700000,300000,3.265298843383789,0.99967,0.9996699614704716,0.9996704273458749,"[[149756, 54], [45, 150145]]",0.06523799896240234,0.9999996263994005
