model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
dummy,0.5,4,350,300,0.0003917217254638672,0.4533333333333333,0.4541683393550114,0.4605263157894737,"[[66, 75], [89, 70]]",0.0008537769317626953,0.45416833935501133
logreg,0.5,4,350,300,0.010705232620239258,0.49666666666666665,0.49143583567509697,0.5492537313432836,"[[57, 84], [67, 92]]",0.0004622936248779297,0.4897185423078639
dummy,0.75,0,525,300,0.0006787776947021484,0.5466666666666666,0.5478388866586378,0.5526315789473685,"[[80, 61], [75, 84]]",0.0013458728790283203,0.5478388866586377
logreg,0.75,0,525,300,0.007398366928100586,0.5366666666666666,0.5331861367589991,0.5749235474006116,"[[67, 74], [65, 94]]",0.00044918060302734375,0.5313350283241893
dummy,0.75,1,525,300,0.0004096031188964844,0.48,0.4809313528703332,0.4868421052631579,"[[70, 71], [85, 74]]",0.0008919239044189453,0.48093135287033323
logreg,0.75,1,525,300,0.0052509307861328125,0.49,0.48273785628261745,0.5565217391304348,"[[51, 90], [63, 96]]",0.0003752708435058594,0.5167491859583389
dummy,0.75,2,525,300,0.000423431396484375,0.47333333333333333,0.47424059949150277,0.48026315789473684,"[[69, 72], [86, 73]]",0.0008902549743652344,0.47424059949150277
logreg,0.75,2,525,300,0.0050351619720458984,0.4666666666666667,0.46353539408537403,0.5061728395061729,"[[58, 83], [77, 82]]",0.0003445148468017578,0.46487354476114
dummy,0.75,3,525,300,0.00043010711669921875,0.5266666666666666,0.5277666265221463,0.5328947368421053,"[[77, 64], [78, 81]]",0.0009205341339111328,0.5277666265221465
logreg,0.75,3,525,300,0.006375789642333984,0.4866666666666667,0.482001873410946,0.536144578313253,"[[57, 84], [70, 89]]",0.00037217140197753906,0.47490967482938573
dummy,0.75,4,525,300,0.0004131793975830078,0.4533333333333333,0.4541683393550114,0.4605263157894737,"[[66, 75], [89, 70]]",0.0010120868682861328,0.45416833935501133
logreg,0.75,4,525,300,0.006489992141723633,0.5,0.49538338016860695,0.5481927710843374,"[[59, 82], [68, 91]]",0.0003426074981689453,0.48664079575360186
dummy,1.0,0,700,300,0.0004165172576904297,0.5466666666666666,0.5478388866586378,0.5526315789473685,"[[80, 61], [75, 84]]",0.0008816719055175781,0.5478388866586377
logreg,1.0,0,700,300,0.00753021240234375,0.5,0.49578482537133683,0.5454545454545454,"[[60, 81], [69, 90]]",0.0004699230194091797,0.5158124804853026
dummy,1.0,1,700,300,0.0005481243133544922,0.48,0.4809313528703332,0.4868421052631579,"[[70, 71], [85, 74]]",0.001277923583984375,0.48093135287033323
logreg,1.0,1,700,300,0.0062220096588134766,0.52,0.513849859494179,0.5764705882352941,"[[58, 83], [61, 98]]",0.0003485679626464844,0.5085864668361657
dummy,1.0,2,700,300,0.0005483627319335938,0.47333333333333333,0.47424059949150277,0.48026315789473684,"[[69, 72], [86, 73]]",0.001314401626586914,0.47424059949150277
logreg,1.0,2,700,300,0.00934910774230957,0.4666666666666667,0.46313394888264414,0.50920245398773,"[[57, 84], [76, 83]]",0.0005431175231933594,0.47374994424372185
dummy,1.0,3,700,300,0.0006682872772216797,0.5266666666666666,0.5277666265221463,0.5328947368421053,"[[77, 64], [78, 81]]",0.002432584762573242,0.5277666265221465
logreg,1.0,3,700,300,0.011554956436157227,0.48,0.4757125652348454,0.5272727272727272,"[[57, 84], [72, 87]]",0.0006165504455566406,0.4712966680048173
dummy,1.0,4,700,300,0.0006716251373291016,0.4533333333333333,0.4541683393550114,0.4605263157894737,"[[66, 75], [89, 70]]",0.0014696121215820312,0.45416833935501133
logreg,1.0,4,700,300,0.009230375289916992,0.5033333333333333,0.4981265890539275,0.5552238805970149,"[[58, 83], [66, 93]]",0.00037741661071777344,0.4875328962041126
