model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
dummy,0.5,3,350000,300000,0.026180744171142578,0.5006166666666667,0.5005325042649185,0.5070172263446256,"[[73145, 74872], [74943, 77040]]",0.03422713279724121,0.5005325042649185
logreg,0.5,3,350000,300000,0.4431166648864746,0.5038966666666667,0.4994246807857148,0.6311161122581253,"[[23853, 124164], [24667, 127316]]",0.1405489444732666,0.49869986742235406
dummy,0.5,4,350000,300000,0.025014400482177734,0.5010433333333333,0.5009592455124701,0.5074384244558153,"[[73209, 74808], [74879, 77104]]",0.03224635124206543,0.5009592455124701
logreg,0.5,4,350000,300000,0.4964780807495117,0.5036466666666667,0.4994094212521638,0.6259921232945526,"[[26479, 121538], [27368, 124615]]",0.1598525047302246,0.49918850122010106
dummy,0.75,0,525000,300000,0.03616905212402344,0.49927666666666665,0.49919227003432626,0.5056944010266704,"[[72944, 75073], [75144, 76839]]",0.032628536224365234,0.4991922700343262
logreg,0.75,0,525000,300000,0.6983270645141602,0.5037566666666666,0.4987276444324532,0.6422190766184172,"[[17513, 130504], [18369, 133614]]",0.1622021198272705,0.5007414103084267
dummy,0.75,1,525000,300000,0.04287433624267578,0.5013033333333333,0.5012192909601969,0.5076950920548216,"[[73248, 74769], [74840, 77143]]",0.0368647575378418,0.5012192909601969
logreg,0.75,1,525000,300000,0.6991069316864014,0.50538,0.5002211980584308,0.6459007474012771,"[[16281, 131736], [16650, 135333]]",0.15503668785095215,0.49956282548459824
dummy,0.75,2,525000,300000,0.04742431640625,0.49969,0.49960567561789204,0.5061024366968855,"[[73006, 75011], [75082, 76901]]",0.03401374816894531,0.499605675617892
logreg,0.75,2,525000,300000,0.6605629920959473,0.50389,0.4991152220354374,0.6372872764315812,"[[20417, 127600], [21233, 130750]]",0.15709137916564941,0.4977186777636296
dummy,0.75,3,525000,300000,0.0441746711730957,0.5006166666666667,0.5005325042649185,0.5070172263446256,"[[73145, 74872], [74943, 77040]]",0.04450559616088867,0.5005325042649185
logreg,0.75,3,525000,300000,0.669609785079956,0.50566,0.5003868299389829,0.6482800819641028,"[[15025, 132992], [15310, 136673]]",0.16148591041564941,0.5000647142655643
dummy,0.75,4,525000,300000,0.03994870185852051,0.5010433333333333,0.5009592455124701,0.5074384244558153,"[[73209, 74808], [74879, 77104]]",0.0355067253112793,0.5009592455124701
logreg,0.75,4,525000,300000,0.6457867622375488,0.5052433333333334,0.5000234645008532,0.6469697005734509,"[[15568, 132449], [15978, 136005]]",0.1625196933746338,0.49959107771108363
dummy,1.0,0,700000,300000,0.06127572059631348,0.49927666666666665,0.49919227003432626,0.5056944010266704,"[[72944, 75073], [75144, 76839]]",0.03875327110290527,0.4991922700343262
logreg,1.0,0,700000,300000,0.867938756942749,0.5045633333333334,0.4991524154690076,0.6500898135221732,"[[13300, 134717], [13914, 138069]]",0.1715540885925293,0.5011577472042931
dummy,1.0,1,700000,300000,0.06548142433166504,0.5013033333333333,0.5012192909601969,0.5076950920548216,"[[73248, 74769], [74840, 77143]]",0.04143071174621582,0.5012192909601969
logreg,1.0,1,700000,300000,0.96893310546875,0.5056733333333333,0.5002867181759435,0.650423598964693,"[[13740, 134277], [14021, 137962]]",0.18110942840576172,0.4998688750612821
dummy,1.0,2,700000,300000,0.05875039100646973,0.49969,0.49960567561789204,0.5061024366968855,"[[73006, 75011], [75082, 76901]]",0.04435896873474121,0.499605675617892
logreg,1.0,2,700000,300000,1.0455076694488525,0.5042666666666666,0.49923495689464054,0.6426408819599966,"[[17558, 130459], [18261, 133722]]",0.22128772735595703,0.49783026330970137
dummy,1.0,3,700000,300000,0.06599044799804688,0.5006166666666667,0.5005325042649185,0.5070172263446256,"[[73145, 74872], [74943, 77040]]",0.04761052131652832,0.5005325042649185
logreg,1.0,3,700000,300000,0.97127366065979,0.5052466666666666,0.4997316323644844,0.6525071757340788,"[[12220, 135797], [12629, 139354]]",0.19934821128845215,0.4992721671311474
dummy,1.0,4,700000,300000,0.06203508377075195,0.5010433333333333,0.5009592455124701,0.5074384244558153,"[[73209, 74808], [74879, 77104]]",0.04111480712890625,0.5009592455124701
logreg,1.0,4,700000,300000,0.9401876926422119,0.50513,0.4998160566525155,0.6486720574767317,"[[14484, 133533], [14928, 137055]]",0.21679282188415527,0.499278485791005
