model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
logreg,0.1,0,7000,30000,0.014002084732055664,0.5011333333333333,0.5002766499400334,0.5345524662561423,"[[6440, 8363], [6603, 8594]]",0.013257741928100586,0.5001312159660464
dummy,0.1,1,7000,30000,0.0012378692626953125,0.4997333333333333,0.499673301427356,0.5052416430408123,"[[7329, 7474], [7534, 7663]]",0.007138490676879883,0.49967330142735594
logreg,0.1,1,7000,30000,0.012740850448608398,0.4972666666666667,0.4965949660179386,0.5246769618657422,"[[6594, 8209], [6873, 8324]]",0.012812137603759766,0.4955552844668216
dummy,0.1,2,7000,30000,0.0011398792266845703,0.5056666666666667,0.5056076583449454,0.5111096459418474,"[[7418, 7385], [7445, 7752]]",0.005698442459106445,0.5056076583449454
logreg,0.1,2,7000,30000,0.009331464767456055,0.5018,0.5010958045647972,0.5300886625165063,"[[6624, 8179], [6767, 8430]]",0.011856317520141602,0.5005501015506271
dummy,0.1,3,7000,30000,0.0011606216430664062,0.4956,0.49553925503532736,0.5011538207951474,"[[7267, 7536], [7596, 7601]]",0.005355358123779297,0.49553925503532736
logreg,0.1,3,7000,30000,0.013760805130004883,0.5008666666666667,0.5002533837047476,0.5261092474207228,"[[6714, 8089], [6885, 8312]]",0.013483285903930664,0.5001728764851712
dummy,0.1,4,7000,30000,0.0012192726135253906,0.5001333333333333,0.5000733704330361,0.5056372387420057,"[[7335, 7468], [7528, 7669]]",0.004190206527709961,0.5000733704330362
logreg,0.1,4,7000,30000,0.010418176651000977,0.5006333333333334,0.5000003067195711,0.5265619568308947,"[[6688, 8115], [6866, 8331]]",0.011003255844116211,0.5015197087927935
dummy,0.25,0,17500,30000,0.001359701156616211,0.49946666666666667,0.4994065887569025,0.50497791257335,"[[7325, 7478], [7538, 7659]]",0.004088401794433594,0.4994065887569025
logreg,0.25,0,17500,30000,0.02569746971130371,0.5032333333333333,0.5022101901123025,0.5419394498232672,"[[6281, 8522], [6381, 8816]]",0.011820554733276367,0.49986917965774824
dummy,0.25,1,17500,30000,0.0014157295227050781,0.4997333333333333,0.499673301427356,0.5052416430408123,"[[7329, 7474], [7534, 7663]]",0.004323244094848633,0.49967330142735594
logreg,0.25,1,17500,30000,0.025894641876220703,0.5033,0.5020658229889972,0.5486870400096919,"[[6041, 8762], [6139, 9058]]",0.01090860366821289,0.5028604155994177
dummy,0.25,2,17500,30000,0.00183868408203125,0.5056666666666667,0.5056076583449454,0.5111096459418474,"[[7418, 7385], [7445, 7752]]",0.004916667938232422,0.5056076583449454
logreg,0.25,2,17500,30000,0.02402019500732422,0.4982333333333333,0.49712701112077595,0.539987164990985,"[[6112, 8691], [6362, 8835]]",0.011674880981445312,0.49592272562248296
dummy,0.25,3,17500,30000,0.0019474029541015625,0.4956,0.49553925503532736,0.5011538207951474,"[[7267, 7536], [7596, 7601]]",0.004739284515380859,0.49553925503532736
logreg,0.25,3,17500,30000,0.024384260177612305,0.49956666666666666,0.4983651224534991,0.5442457727452111,"[[6023, 8780], [6233, 8964]]",0.01121830940246582,0.49890917407171803
dummy,0.25,4,17500,30000,0.0016498565673828125,0.5001333333333333,0.5000733704330361,0.5056372387420057,"[[7335, 7468], [7528, 7669]]",0.005429267883300781,0.5000733704330362
logreg,0.25,4,17500,30000,0.04425525665283203,0.5041,0.5029062435040185,0.5481548974943052,"[[6099, 8704], [6173, 9024]]",0.01197052001953125,0.5016531895939331
dummy,0.5,0,35000,30000,0.0025358200073242188,0.49946666666666667,0.4994065887569025,0.50497791257335,"[[7325, 7478], [7538, 7659]]",0.004569530487060547,0.4994065887569025
logreg,0.5,0,35000,30000,0.09808707237243652,0.4985,0.4969506162509604,0.5540240106714095,"[[5610, 9193], [5852, 9345]]",0.01562643051147461,0.498292672179176
dummy,0.5,1,35000,30000,0.002489328384399414,0.4997,0.49964040019684997,0.5051923647512611,"[[7329, 7474], [7535, 7662]]",0.004052877426147461,0.4996404001968499
logreg,0.5,1,35000,30000,0.04341268539428711,0.502,0.5005383528574936,0.5545085877862596,"[[5762, 9041], [5899, 9298]]",0.011121273040771484,0.5031121434630029
dummy,0.5,2,35000,30000,0.0023458003997802734,0.5056666666666667,0.5056076583449454,0.5111096459418474,"[[7418, 7385], [7445, 7752]]",0.003700733184814453,0.5056076583449454
logreg,0.5,2,35000,30000,0.044876813888549805,0.5017,0.5001783152010428,0.5560538116591929,"[[5689, 9114], [5835, 9362]]",0.012042760848999023,0.49978537409148055
dummy,0.5,3,35000,30000,0.0031523704528808594,0.4956333333333333,0.49557303197243474,0.5011703425312366,"[[7268, 7535], [7596, 7601]]",0.00538182258605957,0.49557303197243474
logreg,0.5,3,35000,30000,0.04112839698791504,0.49983333333333335,0.49830256944185536,0.5546552696405782,"[[5651, 9152], [5853, 9344]]",0.011169195175170898,0.4967777664370563
dummy,0.5,4,35000,30000,0.0029380321502685547,0.5001666666666666,0.5001071473701435,0.5056539082847065,"[[7336, 7467], [7528, 7669]]",0.0037577152252197266,0.5001071473701435
logreg,0.5,4,35000,30000,0.045720815658569336,0.4991,0.4977346181457583,0.5489419180549302,"[[5829, 8974], [6053, 9144]]",0.01249837875366211,0.4971138244018276
dummy,0.75,0,52500,30000,0.0036344528198242188,0.49943333333333334,0.4993736875263965,0.5049286255892922,"[[7325, 7478], [7539, 7658]]",0.004963874816894531,0.49937368752639644
logreg,0.75,0,52500,30000,0.06701779365539551,0.5015333333333334,0.49978524962556764,0.5626206493126645,"[[5428, 9375], [5579, 9618]]",0.013573884963989258,0.50304198469504
dummy,0.75,1,52500,30000,0.003266572952270508,0.4997,0.49964040019684997,0.5051923647512611,"[[7329, 7474], [7535, 7662]]",0.0039048194885253906,0.4996404001968499
logreg,0.75,1,52500,30000,0.07140612602233887,0.5061,0.5040755429677646,0.5745053556557448,"[[5180, 9623], [5194, 10003]]",0.011163711547851562,0.5043059893828532
dummy,0.75,2,52500,30000,0.003163576126098633,0.5057,0.5056414352820526,0.5111264958955593,"[[7419, 7384], [7445, 7752]]",0.003663301467895508,0.5056414352820526
logreg,0.75,2,52500,30000,0.057146549224853516,0.5012,0.49948075710534445,0.5614816551400774,"[[5456, 9347], [5617, 9580]]",0.011059284210205078,0.5011248451293984
dummy,0.75,3,52500,30000,0.0031991004943847656,0.4956333333333333,0.49557303197243474,0.5011703425312366,"[[7268, 7535], [7596, 7601]]",0.0037124156951904297,0.49557303197243474
logreg,0.75,3,52500,30000,0.06952762603759766,0.5039,0.5021711522677705,0.5641491199812575,"[[5485, 9318], [5565, 9632]]",0.01141500473022461,0.4988985633526451
dummy,0.75,4,52500,30000,0.0031142234802246094,0.5001666666666666,0.5001071473701435,0.5056539082847065,"[[7336, 7467], [7528, 7669]]",0.004085063934326172,0.5001071473701435
logreg,0.75,4,52500,30000,0.0741117000579834,0.5033,0.5016700036051996,0.560714601574246,"[[5589, 9214], [5687, 9510]]",0.013635873794555664,0.4986063618413187
dummy,1.0,0,70000,30000,0.004816770553588867,0.49943333333333334,0.4993736875263965,0.5049286255892922,"[[7325, 7478], [7539, 7658]]",0.005286455154418945,0.49937368752639644
logreg,1.0,0,70000,30000,0.09700560569763184,0.5050333333333333,0.502857195043922,0.5777815689954221,"[[4991, 9812], [5037, 10160]]",0.01321268081665039,0.5027970268880733
dummy,1.0,1,70000,30000,0.003818988800048828,0.4997,0.49964040019684997,0.5051923647512611,"[[7329, 7474], [7535, 7662]]",0.003616809844970703,0.4996404001968499
logreg,1.0,1,70000,30000,0.08691263198852539,0.5065,0.504255809616513,0.5808917197452229,"[[4935, 9868], [4937, 10260]]",0.015028715133666992,0.5041441170179437
dummy,1.0,2,70000,30000,0.004171848297119141,0.5057,0.5056414352820526,0.5111264958955593,"[[7419, 7384], [7445, 7752]]",0.0037331581115722656,0.5056414352820526
logreg,1.0,2,70000,30000,0.07744908332824707,0.5031333333333333,0.5010194802889357,0.574430423114258,"[[5034, 9769], [5137, 10060]]",0.010736465454101562,0.5002428796707428
dummy,1.0,3,70000,30000,0.0038216114044189453,0.4956333333333333,0.49557303197243474,0.5011703425312366,"[[7268, 7535], [7596, 7601]]",0.003639698028564453,0.49557303197243474
logreg,1.0,3,70000,30000,0.08982205390930176,0.4987333333333333,0.49674482297704403,0.5671023087109217,"[[5112, 9691], [5347, 9850]]",0.011336088180541992,0.4982848841691988
dummy,1.0,4,70000,30000,0.0038979053497314453,0.5001666666666666,0.5001071473701435,0.5056539082847065,"[[7336, 7467], [7528, 7669]]",0.005084514617919922,0.5001071473701435
logreg,1.0,4,70000,30000,0.0816042423248291,0.4999,0.49790074457776146,0.5684204470270114,"[[5117, 9686], [5317, 9880]]",0.011284112930297852,0.4986756493478913
